Asignatura Codificada,Cod.Car.Sec Codificado,Recursante,Anho,1P,Aprobado
279,3,0,0,0,0
279,3,1,0,17,1
279,3,0,0,10,0
279,3,0,0,0,0
279,3,0,0,8,0
279,3,0,0,0,0
279,3,1,0,19,1
279,3,0,0,16,0
279,7,1,0,16,1
279,1,0,0,16,0
279,3,0,0,12,0
279,4,1,0,14,1
279,1,0,0,0,0
279,3,1,0,21,1
279,3,0,0,14,0
279,4,0,0,9,0
279,3,0,0,9,0
279,1,1,0,16,1
279,3,0,0,0,0
279,4,0,0,11,0
279,3,0,0,8,0
279,3,0,0,14,0
279,1,0,0,14,0
279,3,1,0,17,1
279,3,0,0,8,0
279,1,0,0,12,0
279,1,1,0,9,1
279,1,0,0,9,0
279,1,0,0,0,0
279,3,0,0,13,0
279,4,0,0,6,0
279,1,1,0,15,0
279,1,1,0,16,1
279,3,1,0,15,0
279,1,0,0,7,0
279,3,0,0,11,0
279,7,0,0,17,0
279,1,0,0,7,0
279,3,0,0,0,0
279,3,1,0,15,0
279,1,1,0,20,1
279,7,0,0,12,0
279,3,0,0,13,0
279,1,0,0,8,0
279,3,0,0,0,0
279,4,1,0,20,1
279,3,1,0,20,1
279,1,1,0,18,1
279,1,1,0,15,1
279,3,1,0,14,0
279,1,0,0,12,0
279,1,1,0,7,1
279,1,1,0,0,1
279,1,1,0,16,1
279,1,1,0,18,1
279,1,1,0,10,0
279,3,1,0,14,0
279,3,0,0,15,0
279,3,1,0,15,1
279,1,1,0,14,1
279,4,0,0,12,0
279,1,1,0,14,0
279,3,1,0,22,1
279,1,0,0,10,0
279,1,0,0,0,0
279,1,1,0,19,1
279,7,0,0,13,0
279,3,0,0,0,0
279,4,1,0,12,1
279,3,0,0,0,0
279,4,0,0,0,0
279,3,0,0,13,0
279,3,1,0,18,1
279,3,0,0,0,0
279,1,0,0,17,0
279,3,0,0,12,0
279,3,1,0,16,0
279,1,0,0,6,0
279,1,1,0,22,0
279,1,1,0,15,1
279,3,0,0,16,0
279,1,1,0,19,1
279,3,0,0,0,0
279,3,1,0,15,1
279,3,0,0,0,0
279,4,1,0,11,0
279,3,1,0,8,0
279,3,1,0,16,1
279,1,0,0,3,0
279,3,0,0,6,0
279,1,1,0,14,1
279,3,0,0,0,0
279,1,1,0,18,1
279,1,1,0,9,1
279,1,1,0,17,1
279,1,1,0,15,1
279,3,0,0,0,0
279,1,1,0,17,1
279,1,1,0,16,1
279,1,0,0,4,0
279,1,0,0,14,0
279,1,1,0,16,0
279,3,0,0,0,0
279,1,0,0,0,0
279,7,0,0,0,0
279,3,0,0,0,0
279,4,1,0,21,1
279,3,0,0,9,0
279,1,0,0,0,0
279,4,1,0,13,1
279,3,1,0,22,1
279,1,1,0,18,1
279,3,0,0,0,0
279,4,1,0,21,1
279,4,1,0,12,0
279,1,1,0,9,1
279,1,0,0,18,0
279,1,0,0,0,0
279,1,1,0,16,0
279,3,1,0,18,1
279,1,0,0,0,0
279,3,0,0,0,0
279,1,0,0,10,0
279,1,0,0,0,0
279,1,1,0,8,1
279,3,0,0,12,0
279,3,1,0,18,1
279,1,1,0,15,1
279,3,0,0,10,0
279,1,1,0,18,1
279,1,1,0,16,1
279,1,0,0,8,0
279,3,0,0,0,0
279,3,1,0,20,1
279,1,1,0,12,1
279,1,1,0,10,0
279,3,1,0,19,1
279,3,1,0,18,1
279,3,0,0,10,0
279,1,1,0,13,1
279,1,0,0,9,0
279,3,1,0,20,1
279,1,0,0,4,0
279,1,0,0,15,0
279,3,0,0,0,0
279,3,0,0,16,0
279,1,1,0,14,1
279,1,1,0,11,1
279,1,1,0,17,0
279,1,1,0,16,1
279,1,0,0,5,0
279,3,0,0,12,0
279,3,0,0,12,0
279,3,1,0,17,0
279,7,0,0,0,0
279,1,1,0,17,1
279,1,0,0,0,0
279,3,1,0,14,0
279,1,0,0,6,0
279,1,1,0,19,1
279,3,1,0,13,1
279,3,0,0,0,0
279,1,0,0,4,0
279,3,0,0,18,0
279,3,0,0,15,0
279,3,0,0,2,0
279,1,1,0,14,1
279,4,1,0,20,1
279,3,1,0,0,0
279,4,0,0,11,0
279,1,1,0,17,1
279,3,0,0,12,0
279,1,0,0,12,0
279,1,0,0,18,0
279,3,0,0,11,0
279,4,0,0,11,0
279,1,0,0,0,0
279,1,0,0,6,0
279,3,0,0,14,0
279,3,1,0,18,1
279,4,1,0,12,0
279,7,0,0,5,0
279,3,0,0,0,0
279,4,0,0,12,0
279,3,0,0,12,0
279,1,0,0,5,0
279,1,1,0,20,0
279,3,0,0,0,0
124,1,0,0,2,0
124,1,1,0,11,1
124,1,1,0,7,1
124,1,1,0,18,1
124,1,0,0,0,0
124,1,1,0,0,1
124,1,1,0,16,1
124,1,1,0,0,1
124,1,0,0,8,0
124,1,1,0,15,1
124,1,1,0,20,1
124,1,0,0,7,0
124,1,1,0,15,1
124,1,1,0,7,0
124,1,0,0,7,0
124,1,1,0,23,1
124,1,1,0,15,1
124,1,1,0,17,0
124,1,1,0,20,1
124,1,1,0,16,1
124,1,1,0,10,1
124,1,1,0,16,1
124,1,1,0,4,1
124,1,1,0,12,1
124,1,0,0,0,0
124,1,0,0,0,0
124,1,1,0,5,0
124,1,1,0,11,1
124,1,1,0,22,1
124,1,1,0,23,1
124,1,0,0,6,0
124,1,1,0,12,0
124,1,1,0,12,1
124,1,1,0,20,1
124,1,0,0,1,0
124,1,1,0,22,1
124,1,1,0,8,1
124,1,1,0,9,1
124,1,1,0,12,0
124,1,1,0,20,1
124,1,1,0,11,1
124,1,1,0,14,0
124,1,1,0,11,1
124,1,0,0,4,0
124,1,0,0,3,0
124,1,1,0,22,1
124,1,1,0,20,1
124,1,1,0,12,1
124,1,0,0,0,0
124,1,1,0,20,1
124,1,0,0,0,0
124,1,1,0,5,1
124,1,1,0,12,1
124,1,1,0,17,1
124,1,0,0,9,0
124,1,1,0,21,1
124,1,1,0,19,1
124,1,0,0,10,0
124,1,0,0,0,0
124,1,1,0,15,1
124,1,1,0,4,1
124,1,1,0,10,1
124,1,0,0,7,0
124,1,1,0,14,1
124,1,0,0,0,0
124,1,1,0,11,0
124,1,1,0,24,1
124,1,1,0,0,1
124,1,1,0,22,1
124,1,1,0,0,1
124,1,1,0,14,1
124,1,1,0,19,1
124,1,1,0,13,1
124,1,1,0,7,0
124,1,1,0,24,1
124,1,1,0,16,1
124,1,0,0,5,0
124,1,1,0,13,0
124,1,1,0,13,1
124,1,1,0,13,1
124,1,1,0,15,1
124,1,1,0,22,1
124,1,1,0,15,1
124,1,1,0,21,1
124,1,0,0,8,0
124,1,1,0,21,1
124,1,1,0,18,1
124,1,1,0,12,0
124,1,1,0,17,1
124,1,0,0,2,0
124,1,0,0,6,0
124,1,1,0,12,1
124,1,1,0,21,1
124,1,1,0,23,1
124,1,1,0,12,1
124,1,1,0,21,1
124,1,1,0,19,1
124,1,1,0,10,0
124,1,0,0,5,0
124,1,1,0,9,0
124,1,1,0,15,1
124,1,1,0,19,1
124,1,0,0,5,0
124,1,1,0,22,1
124,1,1,0,7,0
124,1,1,0,12,1
124,1,1,0,10,0
124,1,1,0,18,1
124,1,1,0,13,1
124,1,0,0,14,0
124,1,1,0,14,1
124,1,1,0,16,1
124,1,1,0,13,0
173,1,0,0,8,0
173,1,1,0,9,1
173,1,0,0,7,0
173,1,1,0,9,1
173,1,1,0,12,1
173,1,1,0,11,0
173,1,1,0,11,1
173,1,1,0,11,1
173,1,1,0,12,1
173,1,1,0,12,1
173,1,1,0,13,1
173,1,1,0,15,1
173,1,0,0,8,0
173,1,1,0,9,1
173,1,1,0,13,1
173,1,1,0,10,1
173,1,1,0,15,1
173,1,1,0,9,1
173,1,0,0,8,0
173,1,1,0,14,1
173,1,1,0,13,1
173,1,1,0,13,1
173,1,1,0,0,0
173,1,1,0,7,1
173,1,1,0,10,1
173,1,1,0,12,1
173,1,0,0,4,0
173,1,1,0,8,1
173,1,1,0,7,0
173,1,1,0,9,0
173,1,1,0,8,1
173,1,1,0,10,1
173,1,1,0,11,1
173,1,1,0,9,0
173,1,1,0,20,1
173,1,1,0,15,1
173,1,1,0,11,0
173,1,1,0,15,1
173,1,1,0,11,1
173,1,1,0,12,1
173,1,1,0,12,1
173,1,1,0,10,1
173,1,1,0,8,1
173,1,1,0,14,1
173,1,1,0,7,1
173,1,1,0,11,0
173,1,1,0,12,1
173,1,1,0,9,1
173,1,1,0,13,1
173,1,1,0,9,1
173,1,1,0,13,1
173,1,1,0,11,0
173,1,1,0,9,1
173,1,1,0,7,0
173,1,1,0,6,0
173,1,1,0,12,1
173,1,1,0,12,1
173,1,1,0,10,1
173,1,1,0,12,1
173,1,1,0,16,1
173,1,1,0,5,0
173,1,1,0,13,1
173,1,1,0,8,1
173,1,1,0,7,1
173,1,1,0,11,1
173,1,1,0,13,1
173,1,1,0,14,1
173,1,1,0,12,1
123,1,1,0,8,0
123,1,1,0,14,1
123,1,1,0,13,0
123,1,1,0,0,0
123,1,1,0,19,1
123,1,1,0,13,0
123,1,1,0,18,1
123,1,0,0,0,0
123,1,1,0,0,0
123,1,0,0,0,0
123,1,1,0,17,0
123,1,0,0,8,0
123,1,1,0,9,0
123,1,0,0,10,0
123,1,1,0,20,1
123,1,1,0,13,1
123,1,1,0,14,1
123,1,1,0,17,1
123,1,1,0,11,0
123,1,1,0,16,1
123,1,1,0,18,1
123,1,1,0,13,1
123,1,1,0,0,0
123,1,1,0,16,1
123,1,1,0,18,1
123,1,1,0,0,0
123,1,0,0,7,0
123,1,1,0,16,1
123,1,1,0,17,1
123,1,1,0,12,0
123,1,0,0,16,0
123,1,1,0,11,1
123,1,1,0,17,0
123,1,1,0,16,1
123,1,1,0,17,0
123,1,1,0,18,1
123,1,1,0,13,0
123,1,1,0,14,1
123,1,1,0,15,1
123,1,1,0,0,1
123,1,1,0,17,1
123,1,1,0,18,1
123,1,1,0,14,1
123,1,1,0,14,1
123,1,1,0,12,0
123,1,0,0,14,0
123,1,1,0,9,0
123,1,1,0,8,0
123,1,0,0,6,0
123,1,1,0,17,1
123,1,1,0,17,1
123,1,0,0,13,0
123,1,1,0,9,0
123,1,1,0,12,1
123,1,1,0,18,0
123,1,1,0,12,1
123,1,1,0,14,0
123,1,1,0,11,0
123,1,1,0,16,1
123,1,1,0,13,1
123,1,1,0,15,1
123,1,1,0,18,0
123,1,1,0,13,0
123,1,1,0,16,1
123,1,1,0,13,1
123,1,0,0,0,0
123,1,1,0,15,1
123,1,1,0,18,1
123,1,1,0,12,1
123,1,1,0,18,1
123,1,1,0,17,1
123,1,1,0,16,1
189,1,1,0,0,1
189,1,1,0,22,0
189,1,1,0,18,1
189,1,1,0,0,1
189,1,1,0,0,1
189,1,0,0,0,0
189,1,1,0,20,1
189,1,0,0,0,0
189,1,1,0,18,1
189,1,1,0,24,1
189,1,1,0,22,1
189,1,1,0,0,1
189,1,1,0,20,1
189,1,1,0,20,1
189,1,1,0,21,1
189,1,0,0,0,0
189,1,1,0,21,1
189,1,1,0,21,1
189,1,1,0,21,0
189,1,1,0,12,1
189,1,0,0,12,0
189,1,1,0,18,1
189,1,1,0,22,0
189,1,1,0,19,1
189,1,1,0,0,0
189,1,0,0,0,0
189,1,1,0,17,1
189,1,1,0,21,1
189,1,1,0,22,1
189,1,1,0,18,1
189,1,1,0,16,1
189,1,1,0,10,0
189,1,1,0,20,1
189,1,1,0,21,1
189,1,1,0,20,1
189,1,1,0,23,1
189,1,0,0,17,0
189,1,1,0,18,1
189,1,1,0,19,1
189,1,1,0,20,1
189,1,1,0,24,1
189,1,1,0,22,1
189,1,1,0,19,1
189,1,1,0,15,1
189,1,1,0,21,1
189,1,1,0,15,0
189,1,1,0,22,0
189,1,1,0,13,0
189,1,1,0,23,1
189,1,1,0,24,1
189,1,1,0,21,0
189,1,1,0,0,1
189,1,1,0,19,1
189,1,1,0,17,1
189,1,0,0,0,0
189,1,1,0,24,1
189,1,1,0,17,1
189,1,1,0,21,1
189,1,1,0,17,1
189,1,1,0,24,1
189,1,0,0,11,0
189,1,1,0,23,1
189,1,1,0,0,0
189,1,1,0,23,1
189,1,1,0,21,1
189,1,0,0,0,0
189,1,1,0,23,1
189,1,0,0,0,0
189,1,1,0,22,1
189,1,1,0,17,1
189,1,1,0,15,1
189,1,1,0,21,0
189,1,1,0,22,1
189,1,0,0,0,0
189,1,1,0,18,1
189,1,0,0,0,0
189,1,0,0,0,0
189,1,1,0,21,1
189,1,1,0,21,0
189,1,1,0,21,1
189,1,1,0,21,1
189,1,0,0,23,0
425,1,1,0,14,1
425,1,1,0,0,0
425,1,1,0,10,1
425,1,0,0,14,0
425,1,1,0,0,0
425,1,1,0,0,0
425,1,1,0,17,1
425,1,1,0,15,0
425,1,0,0,0,0
425,1,1,0,18,1
425,1,0,0,0,0
425,1,1,0,15,1
425,1,1,0,19,1
425,1,1,0,16,0
425,1,1,0,21,1
425,1,0,0,0,0
425,1,1,0,20,1
425,1,1,0,0,0
425,1,1,0,20,1
425,1,0,0,9,0
425,1,1,0,16,1
425,1,1,0,3,1
425,1,1,0,18,1
425,1,1,0,16,1
425,1,1,0,17,1
425,1,1,0,16,1
425,1,1,0,18,1
425,1,1,0,17,1
425,1,1,0,18,1
425,1,1,0,18,0
425,1,1,0,19,1
425,1,1,0,15,0
425,1,1,0,20,1
425,1,1,0,20,1
425,1,1,0,14,1
425,1,1,0,19,1
425,1,1,0,19,1
425,1,0,0,7,0
425,1,1,0,21,1
425,1,1,0,23,1
425,1,1,0,18,1
425,1,1,0,14,1
425,1,1,0,18,0
425,1,0,0,18,0
425,1,1,0,20,1
425,1,1,0,19,1
425,1,1,0,15,1
425,1,1,0,0,1
425,1,1,0,19,1
425,1,1,0,20,1
425,1,1,0,19,1
425,1,1,0,0,0
425,1,1,0,17,1
425,1,1,0,18,1
425,1,1,0,16,1
425,1,1,0,18,1
425,1,1,0,20,1
425,1,1,0,17,1
425,1,1,0,17,1
425,1,1,0,20,1
425,1,1,0,12,1
425,1,0,0,0,0
425,1,0,0,12,0
425,1,1,0,18,1
425,1,1,0,18,1
425,1,1,0,15,0
425,1,1,0,16,1
425,1,0,0,0,0
425,1,1,0,17,0
425,1,1,0,17,1
425,1,1,0,17,1
425,1,1,0,17,1
425,1,1,0,18,1
425,1,1,0,17,1
425,1,1,0,18,1
425,1,1,0,16,1
425,1,1,0,20,1
425,1,1,0,22,1
425,1,0,0,0,0
425,1,1,0,16,1
126,1,0,0,0,0
126,1,0,0,1,0
126,1,0,0,6,0
126,1,0,0,9,0
126,1,0,0,0,0
126,1,0,0,10,0
126,1,1,0,7,1
126,1,0,0,4,0
126,1,0,0,6,0
126,1,1,0,7,1
126,1,1,0,11,1
126,1,1,0,7,0
126,1,0,0,0,0
126,1,1,0,11,0
126,1,0,0,4,0
126,1,1,0,8,1
126,1,1,0,6,1
126,1,1,0,9,1
126,1,0,0,0,0
126,1,1,0,23,1
126,1,1,0,9,1
126,1,0,0,10,0
126,1,1,0,15,1
126,1,1,0,10,1
126,1,1,0,8,1
126,1,1,0,10,0
126,1,0,0,4,0
126,1,1,0,11,0
126,1,1,0,11,1
126,1,0,0,7,0
126,1,1,0,12,1
126,1,0,0,7,0
126,1,1,0,7,1
126,1,1,0,11,0
126,1,0,0,0,0
126,1,0,0,6,0
126,1,1,0,18,1
126,1,1,0,15,1
126,1,0,0,10,0
126,1,1,0,10,0
126,1,1,0,10,1
126,1,1,0,11,1
126,1,1,0,13,1
126,1,1,0,0,1
126,1,0,0,0,0
126,1,0,0,10,0
126,1,1,0,12,1
126,1,1,0,12,0
126,1,1,0,12,0
126,1,0,0,7,0
126,1,1,0,12,1
126,1,1,0,9,0
126,1,0,0,13,0
126,1,1,0,9,1
126,1,0,0,8,0
126,1,1,0,11,0
126,1,0,0,11,0
126,1,0,0,7,0
126,1,1,0,12,1
126,1,1,0,19,0
126,1,0,0,0,0
126,1,0,0,4,0
126,1,1,0,13,1
126,1,0,0,6,0
126,1,1,0,9,1
126,1,1,0,7,1
126,1,0,0,8,0
126,1,1,0,19,1
126,1,0,0,0,0
126,1,1,0,9,1
126,1,1,0,5,1
126,1,1,0,12,1
126,1,1,0,10,1
126,1,1,0,15,1
126,1,1,0,12,1
126,1,0,0,5,0
126,1,1,0,9,1
126,1,1,0,11,1
126,1,1,0,16,1
126,1,1,0,10,1
126,1,0,0,7,0
55,1,1,0,8,1
55,1,1,0,17,1
55,1,0,0,0,0
55,1,1,0,13,1
55,1,1,0,15,0
55,1,1,0,14,1
55,1,1,0,22,1
55,1,1,0,13,1
55,1,1,0,17,1
55,1,1,0,14,1
55,1,1,0,12,1
55,1,1,0,12,1
55,1,1,0,16,1
55,1,1,0,19,1
55,1,1,0,15,1
55,1,1,0,17,1
55,1,1,0,13,1
55,1,1,0,16,0
55,1,1,0,10,0
55,1,1,0,18,1
55,1,1,0,10,1
55,1,1,0,17,1
55,1,1,0,20,1
55,1,1,0,0,0
55,1,1,0,20,1
55,1,1,0,14,0
55,1,1,0,11,1
55,1,1,0,18,0
55,1,1,0,10,1
55,1,1,0,18,1
55,1,1,0,13,1
55,1,1,0,16,1
55,1,1,0,17,1
55,1,1,0,12,1
55,1,1,0,17,1
55,1,1,0,14,1
55,1,1,0,15,1
55,1,1,0,18,1
55,1,1,0,14,1
55,1,1,0,12,1
55,1,1,0,15,1
55,1,1,0,20,0
55,1,1,0,13,1
55,1,1,0,15,1
55,1,1,0,14,1
55,1,1,0,21,1
55,1,1,0,19,0
55,1,1,0,22,1
55,1,1,0,14,1
55,1,1,0,19,1
55,1,1,0,16,1
55,1,1,0,17,1
55,1,1,0,14,1
55,1,1,0,19,1
55,1,1,0,15,0
55,1,1,0,18,1
55,1,1,0,14,0
55,1,1,0,17,1
55,1,1,0,14,1
55,1,1,0,10,1
55,1,1,0,13,1
55,1,1,0,16,1
55,1,1,0,15,1
225,1,0,0,2,0
225,1,0,0,7,0
225,1,0,0,10,0
225,1,1,0,23,1
225,1,0,0,0,0
225,1,0,0,10,0
225,1,0,0,0,0
225,1,0,0,0,0
225,1,0,0,13,0
225,1,0,0,0,0
225,1,1,0,13,0
225,1,1,0,14,1
225,1,0,0,14,0
225,1,0,0,9,0
225,1,1,0,13,1
225,1,0,0,0,0
225,1,0,0,0,0
225,1,1,0,17,1
225,1,0,0,0,0
225,1,1,0,12,0
225,1,1,0,15,1
225,1,1,0,20,1
225,1,0,0,9,0
225,1,1,0,16,1
225,1,0,0,0,0
225,1,0,0,0,0
225,1,1,0,15,1
225,1,0,0,0,0
225,1,1,0,10,1
225,1,1,0,19,1
225,1,0,0,12,0
225,1,1,0,9,0
225,1,1,0,13,0
225,1,0,0,12,0
225,1,1,0,16,0
225,1,1,0,0,0
225,1,1,0,16,0
225,1,0,0,0,0
225,1,0,0,13,0
225,1,1,0,8,1
225,1,0,0,9,0
225,1,1,0,15,1
225,1,0,0,9,0
225,1,1,0,12,1
225,1,1,0,15,1
225,1,0,0,22,0
225,1,1,0,13,1
225,1,1,0,5,1
225,1,1,0,10,1
225,1,0,0,0,0
225,1,0,0,3,0
225,1,1,0,10,0
225,1,1,0,13,1
225,1,1,0,20,1
225,1,1,0,9,1
225,1,1,0,20,1
225,1,0,0,0,0
225,1,0,0,9,0
225,1,1,0,14,1
225,1,1,0,24,1
225,1,1,0,3,0
225,1,0,0,2,0
225,1,1,0,15,1
225,1,0,0,4,0
225,1,0,0,5,0
225,1,1,0,18,1
225,1,0,0,10,0
225,1,1,0,16,1
225,1,1,0,19,1
225,1,0,0,11,0
225,1,1,0,10,1
225,1,0,0,9,0
225,1,0,0,0,0
225,1,1,0,8,1
225,1,1,0,10,1
225,1,1,0,19,1
225,1,0,0,2,0
225,1,1,0,11,1
225,1,0,0,0,0
225,1,0,0,6,0
225,1,0,0,10,0
225,1,1,0,13,1
225,1,1,0,15,0
225,1,0,0,0,0
225,1,0,0,0,0
225,1,1,0,3,1
225,1,0,0,14,0
225,1,1,0,19,1
225,1,0,0,5,0
225,1,0,0,0,0
225,1,1,0,15,0
225,1,0,0,0,0
225,1,0,0,4,0
225,1,1,0,9,0
225,1,1,0,10,0
225,1,0,0,7,0
225,1,0,0,7,0
225,1,0,0,0,0
225,1,0,0,0,0
225,1,0,0,11,0
225,1,0,0,0,0
225,1,1,0,13,1
225,1,0,0,14,0
225,1,0,0,0,0
225,1,1,0,20,1
225,1,1,0,14,1
225,1,0,0,0,0
225,1,1,0,22,0
225,1,0,0,0,0
225,1,1,0,11,1
225,1,1,0,4,1
225,1,1,0,20,0
58,1,1,0,16,0
58,1,1,0,13,1
58,1,0,0,9,0
58,1,1,0,13,1
58,1,1,0,20,0
58,1,1,0,22,1
58,1,1,0,0,0
58,1,0,0,13,0
58,1,0,0,14,0
58,1,0,0,0,0
58,1,0,0,0,0
58,1,1,0,0,0
58,1,1,0,13,0
58,1,1,0,12,1
58,1,0,0,0,0
58,1,0,0,0,0
58,1,1,0,23,1
58,1,1,0,16,1
58,1,1,0,10,1
58,1,0,0,0,0
58,1,0,0,8,0
58,1,1,0,0,0
58,1,1,0,17,1
58,1,0,0,14,0
58,1,0,0,6,0
58,1,0,0,0,0
58,1,0,0,15,0
58,1,0,0,0,0
58,1,1,0,0,0
58,1,0,0,13,0
58,1,0,0,0,0
58,1,1,0,24,1
58,1,0,0,8,0
58,1,1,0,0,0
58,1,1,0,18,0
58,1,1,0,19,1
205,1,0,0,13,0
205,1,1,0,17,0
205,1,1,0,15,0
205,1,1,0,21,1
205,1,1,0,0,1
205,1,0,0,0,0
205,1,1,0,21,1
205,1,1,0,20,1
205,1,1,0,22,1
205,1,0,0,0,0
205,1,1,0,6,1
205,1,1,0,21,1
205,1,1,0,16,1
205,1,1,0,15,1
205,1,1,0,10,1
205,1,1,0,17,0
205,1,1,0,19,1
205,1,1,0,19,1
205,1,1,0,16,1
205,1,1,0,15,1
205,1,1,0,14,0
205,1,0,0,8,0
205,1,1,0,18,1
205,1,1,0,18,0
205,1,1,0,20,1
205,1,1,0,5,1
205,1,1,0,23,1
205,1,1,0,0,1
205,1,1,0,8,1
205,1,1,0,24,1
205,1,1,0,13,1
205,1,1,0,19,0
205,1,1,0,23,1
205,1,1,0,16,0
205,1,1,0,16,1
205,1,1,0,22,1
205,1,1,0,9,1
205,1,1,0,16,1
205,1,1,0,14,1
205,1,1,0,21,1
205,1,1,0,19,1
205,1,1,0,23,1
205,1,0,0,3,0
205,1,0,0,0,0
205,1,1,0,0,1
205,1,1,0,20,1
205,1,1,0,22,1
205,1,1,0,22,1
205,1,1,0,22,1
205,1,1,0,16,1
205,1,1,0,12,0
205,1,1,0,14,0
205,1,1,0,15,0
205,1,1,0,23,1
205,1,1,0,22,1
205,1,1,0,16,1
205,1,1,0,22,1
205,1,1,0,21,1
205,1,1,0,17,0
458,1,0,0,9,0
458,1,1,0,20,1
458,1,1,0,20,1
458,1,1,0,14,0
458,1,1,0,14,1
458,1,1,0,18,1
458,1,1,0,21,1
458,1,1,0,22,1
458,1,1,0,13,0
458,1,1,0,19,1
458,1,1,0,0,0
458,1,1,0,0,1
458,1,1,0,15,0
458,1,1,0,24,1
458,1,1,0,15,1
458,1,1,0,14,0
458,1,1,0,17,1
458,1,1,0,16,1
458,1,1,0,18,1
458,1,1,0,10,0
458,1,1,0,22,1
458,1,1,0,17,1
458,1,1,0,15,0
458,1,0,0,9,0
458,1,1,0,19,1
458,1,1,0,17,1
458,1,1,0,14,1
458,1,1,0,17,1
458,1,1,0,20,1
458,1,1,0,15,0
458,1,1,0,23,1
458,1,1,0,0,1
458,1,1,0,15,1
458,1,1,0,12,1
458,1,1,0,18,1
458,1,1,0,19,1
458,1,1,0,19,1
458,1,1,0,18,1
458,1,1,0,20,1
458,1,1,0,18,1
458,1,1,0,17,0
458,1,1,0,21,1
458,1,1,0,20,1
458,1,1,0,18,1
366,1,1,0,14,1
366,1,1,0,14,0
366,1,1,0,16,1
366,1,1,0,13,1
366,1,1,0,13,1
366,1,1,0,18,1
366,1,0,0,0,0
366,1,1,0,15,1
366,1,1,0,0,0
366,1,1,0,18,0
366,1,1,0,16,0
366,1,1,0,15,0
366,1,1,0,13,1
366,1,1,0,12,1
366,1,1,0,17,1
366,1,1,0,16,1
366,1,1,0,16,1
366,1,1,0,9,1
366,1,1,0,18,0
366,1,1,0,16,0
366,1,1,0,13,1
366,1,1,0,12,1
366,1,1,0,15,1
366,1,1,0,15,1
366,1,1,0,13,0
366,1,1,0,17,1
366,1,1,0,16,1
366,1,1,0,0,1
366,1,1,0,15,1
366,1,1,0,22,1
366,1,1,0,15,1
366,1,1,0,13,1
366,1,1,0,13,1
366,1,1,0,15,1
366,1,1,0,15,0
193,1,1,0,17,0
193,1,1,0,0,1
193,1,1,0,16,1
193,1,1,0,10,0
193,1,1,0,17,1
193,1,1,0,18,1
193,1,1,0,12,1
193,1,1,0,19,1
193,1,1,0,13,1
193,1,1,0,15,1
193,1,1,0,19,1
193,1,1,0,9,1
193,1,1,0,15,1
193,1,1,0,15,1
193,1,1,0,9,1
193,1,1,0,17,1
193,1,1,0,11,0
193,1,1,0,17,1
193,1,1,0,0,1
193,1,1,0,15,1
193,1,1,0,16,1
193,1,1,0,22,1
193,1,1,0,17,1
193,1,1,0,18,1
193,1,1,0,16,0
193,1,1,0,12,1
193,1,1,0,17,1
193,1,1,0,14,1
193,1,1,0,15,1
193,1,1,0,20,1
193,1,1,0,17,1
193,1,1,0,10,1
193,1,1,0,13,1
193,1,1,0,16,1
134,1,1,0,24,1
134,1,1,0,23,1
134,1,0,0,0,0
134,1,1,0,12,1
134,1,1,0,20,1
134,1,1,0,13,1
134,1,1,0,16,1
134,1,1,0,17,1
134,1,1,0,16,1
134,1,1,0,10,1
134,1,1,0,24,1
134,1,0,0,9,0
134,1,1,0,23,1
134,1,0,0,22,0
134,1,1,0,21,1
134,1,1,0,10,1
134,1,1,0,22,1
134,1,1,0,18,1
134,1,1,0,19,1
134,1,1,0,7,0
134,1,1,0,19,1
134,1,1,0,24,1
134,1,0,0,0,0
134,1,1,0,22,1
134,1,1,0,17,1
134,1,1,0,5,1
134,1,1,0,9,1
134,1,1,0,22,1
134,1,1,0,22,1
134,1,1,0,13,1
134,1,1,0,13,1
134,1,1,0,15,1
134,1,1,0,22,1
134,1,1,0,14,1
134,1,1,0,17,1
134,1,1,0,24,1
134,1,1,0,18,0
134,1,1,0,22,1
134,1,1,0,16,1
134,1,1,0,17,1
134,1,1,0,24,1
134,1,1,0,16,1
134,1,1,0,15,1
134,1,0,0,9,0
134,1,1,0,19,1
134,1,1,0,20,1
134,1,0,0,5,0
134,1,1,0,11,1
134,1,1,0,0,1
134,1,1,0,23,1
134,1,1,0,10,1
134,1,1,0,15,1
134,1,1,0,20,1
134,1,1,0,1,0
134,1,1,0,16,1
134,1,1,0,24,1
134,1,1,0,24,1
134,1,1,0,15,1
134,1,1,0,24,1
134,1,1,0,20,1
134,1,1,0,22,1
134,1,1,0,15,1
134,1,1,0,24,1
134,1,1,0,23,1
134,1,1,0,12,1
459,1,0,0,0,0
176,1,1,0,20,1
4,1,0,0,0,0
4,1,1,0,22,1
4,1,1,0,15,1
4,1,1,0,22,1
4,1,0,0,0,0
4,1,0,0,20,0
4,1,0,0,0,0
370,1,1,0,12,0
370,1,1,0,11,1
370,1,1,0,13,1
370,1,0,0,9,0
370,1,1,0,19,1
370,1,1,0,21,1
370,1,1,0,16,1
370,1,1,0,19,1
370,1,1,0,16,1
370,1,1,0,17,1
370,1,1,0,21,1
370,1,1,0,18,1
370,1,1,0,21,1
370,1,1,0,18,1
370,1,1,0,18,1
370,1,1,0,17,1
370,1,1,0,15,1
370,1,1,0,21,1
370,1,1,0,13,1
370,1,1,0,17,1
370,1,1,0,20,1
370,1,1,0,8,1
